ID;Aktywny (0 lub 1);Nazwa;Kategorie (x,y,z…);Cena zawiera podatek. (brutto);ID reguły podatku;Koszt własny;W sprzedaży (0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia (rrrr-mm-dd);Rabat do dnia (rrrr-mm-dd);Indeks #;Kod dostawcy #;Dostawca;Marka;EAN13;UPC;Ecotax;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi (x,y,z…);Meta-tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia (0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z…);Tekst alternatywny dla zdjęć (x,y,z…);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online (0 = Nie, 1 = Tak);Stan:;Konfigurowalny (0 = Nie, 1 = Tak);Można wgrywać pliki (0 = Nie, 1 = Tak);Pola tekstowe (0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt (0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia (rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria (x,y,z…)
88;1;MALMO black 9705 Nowodvorski;KINKIETY;99.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;120;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9705</dd><dt>EAN:</dt><dd>5903139970594</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal lakierowana</dd><dt>Wysokość</dt><dd>30 cm</dd><dt>Szerokość</dt><dd>5.5 cm</dd><dt>Odległość od ściany</dt><dd>10 cm</dd><dt>Źródło światła</dt><dd>2 x GU10 max 35W, IP20</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-88;Meta keywords-88;Meta description-88;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/9705.jpg, https://www.imperiumlamp.pl/files/100/1-75.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
89;1;STRAIGHT WALL LED silver S 9613 Nowodvorski;KINKIETY;169.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;17;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9613</dd><dt>EAN:</dt><dd>5903139961394</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal lakierowana</dd><dt>Wysokość</dt><dd>7 cm</dd><dt>Szerokość</dt><dd>62 cm</dd><dt>Źródło światła</dt><dd>LED TUBE T8 11W, 950-1000lm 3000K   IP20</dd><dt>Lampa sprzedawana jest z żarówkami</dt><dd></dd></dl>;Nowodvorski;Meta title-89;Meta keywords-89;Meta description-89;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/STRAIGHT_WALL_LED_silver_S_9613.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
90;1;BRYLANT grey 2286 TK Lighting;KINKIETY;69.60;1;;0;;;;;;;;TK Lighting;;;;;;;;;;25;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>2286</dd><dt>EAN:</dt><dd>5901780522865</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>36 cm (+ 200 cm of cable)</dd><dt>Odległość od ściany</dt><dd>22 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-90;Meta keywords-90;Meta description-90;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/2286.jpg, https://www.imperiumlamp.pl/files/producers/tk_lighting_logotyp1.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
91;1;ZAC black 1038C1_2 Aldex;KINKIETY;185.90;1;;0;;;;;;;;Aldex;;;;;;;;;;4-14;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Aldex</dd><dt>Nr katalogowy:</dt><dd>1038C1_2</dd><dt>EAN:</dt><dd>5904798653170</dd><dt>Wysyłka:</dt><dd>4-14 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>31 cm</dd><dt>Szerokość</dt><dd>14 cm</dd><dt>Źródło światła</dt><dd>1 x E14 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Aldex;Meta title-91;Meta keywords-91;Meta description-91;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/1038C1_2.jpg, https://www.imperiumlamp.pl/files/producers/aldex_logo.png;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
92;1;DIONE kinkiet chrome 1092Y4 Aldex;KINKIETY;523.00;1;;0;;;;;;;;Aldex;;;;;;;;;;3;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Aldex</dd><dt>Nr katalogowy:</dt><dd>1092Y4</dd><dt>EAN:</dt><dd>5904798654368</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>~230V</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>67.5 cm</dd><dt>Szerokość</dt><dd>25 cm</dd><dt>Odległość od ściany</dt><dd>38 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W + 2x E14 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Aldex;Meta title-92;Meta keywords-92;Meta description-92;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/1092y4.jpeg, https://www.imperiumlamp.pl/files/producers/aldex_logo.png;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
93;1;SOHO kinkiet 1002C1_D Aldex;KINKIETY;320.00;1;;0;;;;;;;;Aldex;;;;;;;;;;4-14;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Aldex</dd><dt>Nr katalogowy:</dt><dd>1002C1_D</dd><dt>EAN:</dt><dd>5904798648596</dd><dt>Wysyłka:</dt><dd>4-14 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>28.5 cm</dd><dt>Szerokość</dt><dd>13 cm</dd><dt>Odległość od ściany</dt><dd>90 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Aldex;Meta title-93;Meta keywords-93;Meta description-93;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/1002C1_D.jpg, https://www.imperiumlamp.pl/files/producers/aldex_logo.png;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
94;1;WORKSHOP kinkiet B 6606 Nowodvorski;KINKIETY;119.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;56;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>6606</dd><dt>EAN:</dt><dd>5903139660693</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal</dd><dt>Wysokość</dt><dd>40 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-94;Meta keywords-94;Meta description-94;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/WORKSHOP_kinkiet_B_6606.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
95;1;FLEX black kinkiet 9768 Nowodvorski;KINKIETY;119.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;32;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9768</dd><dt>EAN:</dt><dd>5903139976893</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>11.5 cm</dd><dt>Szerokość</dt><dd>21 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-95;Meta keywords-95;Meta description-95;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/9768_FLEX_BLACK.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
96;1;STRAIGHT WALL LED silver L 9615 Nowodvorski;KINKIETY;253.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;18;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9615</dd><dt>EAN:</dt><dd>5903139961592</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal lakierowana</dd><dt>Wysokość</dt><dd>7 cm</dd><dt>Szerokość</dt><dd>122.5 cm</dd><dt>Źródło światła</dt><dd>LED TUBE T8 22W, 2000-2100lm 3000K   IP20</dd><dt>Lampa sprzedawana jest z żarówkami</dt><dd></dd></dl>;Nowodvorski;Meta title-96;Meta keywords-96;Meta description-96;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/9615-1-1.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
97;1;STRAIGHT WALL LED white M 9611 Nowodvorski;KINKIETY;199.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;73;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>9611</dd><dt>EAN:</dt><dd>5903139961196</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal lakierowana</dd><dt>Wysokość</dt><dd>7 cm</dd><dt>Szerokość</dt><dd>92 cm</dd><dt>Źródło światła</dt><dd>LED TUBE T8 16W, 1400-1500lm  3000K   IP20</dd><dt>Lampa sprzedawana jest z żarówkami</dt><dd></dd></dl>;Nowodvorski;Meta title-97;Meta keywords-97;Meta description-97;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/9611-1.jpg, https://www.imperiumlamp.pl/files/100/9611-3.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
98;1;ARSEN black 1030C1 Aldex;KINKIETY;272.40;1;;0;;;;;;;;Aldex;;;;;;;;;;4-14;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Aldex</dd><dt>Nr katalogowy:</dt><dd>1030C1</dd><dt>EAN:</dt><dd>5904798650421</dd><dt>Wysyłka:</dt><dd>4-14 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>~230V</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>28 cm</dd><dt>Szerokość</dt><dd>14 cm</dd><dt>Odległość od ściany</dt><dd>88 cm</dd><dt>Źródło światła</dt><dd>1x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Aldex;Meta title-98;Meta keywords-98;Meta description-98;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/ARSEN1a.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
99;1;GSTAR 8285 Nowodvorski;KINKIETY;159.00;1;;0;;;;;;;;Nowodvorski;;;;;;;;;;41;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Nowodvorski</dd><dt>Nr katalogowy:</dt><dd>8285</dd><dt>EAN:</dt><dd>5903139828598</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>stal mosiądzowana, stal lakierowana</dd><dt>Wysokość</dt><dd>36 cm</dd><dt>Szerokość</dt><dd>25 cm</dd><dt>Źródło światła</dt><dd>1 x GU10 max 10W only LED</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Nowodvorski;Meta title-99;Meta keywords-99;Meta description-99;nowoczesne-kinkiety-scienne,29;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/8285-1.jpg, https://www.imperiumlamp.pl/files/100/8285-2.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
100;1;FRAME 1040B1 Aldex;LAMPY BIURKOWE;306.90;1;;0;;;;;;;;Aldex;;;;;;;;;;4-14;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Aldex</dd><dt>Nr katalogowy:</dt><dd>1040B1</dd><dt>EAN:</dt><dd>5904798650919</dd><dt>Wysyłka:</dt><dd>4-14 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>~230V</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>45 cm</dd><dt>Szerokość</dt><dd>30 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Aldex;Meta title-100;Meta keywords-100;Meta description-100;lampy-biurkowe-stolowe,28;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/1040B1.jpg, https://www.imperiumlamp.pl/files/producers/aldex_logo.png;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
101;1;VIENNA MLP5578 Milagro;LAMPY BIURKOWE;289.00;1;;0;;;;;;;;Milagro;;;;;;;;;;2;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Milagro</dd><dt>Nr katalogowy:</dt><dd>MLP5578</dd><dt>EAN:</dt><dd>5902693755784</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>33 cm</dd><dt>Szerokość</dt><dd>30 cm</dd><dt>Źródło światła</dt><dd>1 x E14 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Milagro;Meta title-101;Meta keywords-101;Meta description-101;lampy-biurkowe-stolowe,28;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/aranz-31.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
102;1;Waldorf 1lt 61198 Endon Lighting;LAMPY BIURKOWE;589.84;1;;0;;;;;;;;Endon Lighting;;;;;;;;;;1;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Endon Lighting</dd><dt>Nr katalogowy:</dt><dd>61198</dd><dt>EAN:</dt><dd>5016087881932</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230V</dd><dt>Materiał</dt><dd>szkło, tkanina</dd><dt>Wysokość</dt><dd>47 cm </dd><dt>Szerokość</dt><dd>32 cm</dd><dt>Źródło światła</dt><dd>1 x 60W E27</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Endon Lighting;Meta title-102;Meta keywords-102;Meta description-102;lampy-biurkowe-stolowe,28;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/61198.jpg, https://www.imperiumlamp.pl/files/producers/endon-logo2018.png;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
103;1;SOBER brass-white 107819 Markslojd;LAMPY BIURKOWE;489.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;505;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>107819</dd><dt>EAN:</dt><dd>7330024586567</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, szkło</dd><dt>Wysokość</dt><dd>50 cm</dd><dt>Szerokość</dt><dd>25 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-103;Meta keywords-103;Meta description-103;lampy-biurkowe-stolowe,28;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/107819_460_107819_sober.jpg, https://www.imperiumlamp.pl/files/producers/Markslojd_logo_w_Imperiumlamp.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
104;1;METRO 5460 TK Lighting;LAMPY BIURKOWE;280.00;1;;0;;;;;;;;TK Lighting;;;;;;;;;;3;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>5460</dd><dt>EAN:</dt><dd>5901780554606</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>drewno, metal</dd><dt>Wysokość</dt><dd>35 cm</dd><dt>Szerokość</dt><dd>25 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-104;Meta keywords-104;Meta description-104;lampy-biurkowe-stolowe,28;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/METRO_5460_(2).jpg, https://www.imperiumlamp.pl/files/producers/tk_lighting_logotyp1.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
105;1;SPIN white-steel 107729 Markslojd;LAMPY BIURKOWE;439.20;1;;0;;;;;;;;Markslojd;;;;;;;;;;1;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>107729</dd><dt>EAN:</dt><dd>7330024585485</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>~230V</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>75 cm</dd><dt>Szerokość</dt><dd>23 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-105;Meta keywords-105;Meta description-105;lampy-biurkowe-stolowe,28;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/ImageResizer_(6)-11.jpg, https://www.imperiumlamp.pl/files/100/107729_460_107729_spin.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
106;1;HOUSE black 107739 Markslojd;LAMPY BIURKOWE;349.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;480;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>107739</dd><dt>EAN:</dt><dd>7330024585584</dd></dl>;<span>Dane techniczne</span><dl><dt></dt><dd></dd><dt></dt><dd></dd><dt>Zasilanie</dt><dd>~230V</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>62 cm</dd><dt>Szerokość</dt><dd>18 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-106;Meta keywords-106;Meta description-106;lampy-biurkowe-stolowe,28;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/107739_460_107739_house.jpg, https://www.imperiumlamp.pl/templates/images/facebook.svg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
107;1;ARTE black 1008B1 Aldex;LAMPY BIURKOWE;263.35;1;;0;;;;;;;;Aldex;;;;;;;;;;4-14;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Aldex</dd><dt>Nr katalogowy:</dt><dd>1008B1</dd><dt>EAN:</dt><dd>5904798648893</dd><dt>Wysyłka:</dt><dd>4-14 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>55.5 cm</dd><dt>Szerokość</dt><dd>25.5 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Aldex;Meta title-107;Meta keywords-107;Meta description-107;lampy-biurkowe-stolowe,28;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/1008B1.jpeg, https://www.imperiumlamp.pl/files/producers/aldex_logo.png;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
108;1;BRYLANT grey 3031 TK Lighting;LAMPY BIURKOWE;64.80;1;;0;;;;;;;;TK Lighting;;;;;;;;;;26;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>TK Lighting</dd><dt>Nr katalogowy:</dt><dd>3031</dd><dt>EAN:</dt><dd>5901780530310</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal, tworzywo</dd><dt>Wysokość</dt><dd>23 cm</dd><dt>Szerokość</dt><dd>17 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;TK Lighting;Meta title-108;Meta keywords-108;Meta description-108;lampy-biurkowe-stolowe,28;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/1-177.jpg, https://www.imperiumlamp.pl/files/producers/tk_lighting_logotyp1.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
109;1;SIMUL black 108052 Markslojd;LAMPY BIURKOWE;349.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;3;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>108052</dd><dt>EAN:</dt><dd>7330024596054</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>18 cm</dd><dt>Szerokość</dt><dd>14 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 40W, 1 x E14 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-109;Meta keywords-109;Meta description-109;lampy-biurkowe-stolowe,28;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/108052_460_108052_simul.jpg, https://www.imperiumlamp.pl/files/producers/Markslojd_logo_w_Imperiumlamp.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
110;1;SIMUL 108053 Markslojd;LAMPY BIURKOWE;349.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;3;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>108053</dd><dt>EAN:</dt><dd>7330024596061</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>18 cm</dd><dt>Szerokość</dt><dd>14 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 40W, 1 x E14 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-110;Meta keywords-110;Meta description-110;lampy-biurkowe-stolowe,28;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/108053_460_108053_simul.jpg, https://www.imperiumlamp.pl/files/producers/Markslojd_logo_w_Imperiumlamp.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
111;1;ARTE black 1008B1_U Aldex;LAMPY BIURKOWE;263.35;1;;0;;;;;;;;Aldex;;;;;;;;;;4-14;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Aldex</dd><dt>Nr katalogowy:</dt><dd>1008B1_U</dd><dt>EAN:</dt><dd>5904798648909</dd><dt>Wysyłka:</dt><dd>4-14 dni roboczych</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>50 cm</dd><dt>Szerokość</dt><dd>50 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 60W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Aldex;Meta title-111;Meta keywords-111;Meta description-111;lampy-biurkowe-stolowe,28;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/1008B1_U.jpeg, https://www.imperiumlamp.pl/files/producers/aldex_logo.png;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
112;1;FREDRIKSHAMN biurkowa 105025 Markslojd;LAMPY BIURKOWE;439.00;1;;0;;;;;;;;Markslojd;;;;;;;;;;166;1;1;1;both;;;;<dl><dt>Producent:</dt><dd>Markslojd</dd><dt>Nr katalogowy:</dt><dd>105025</dd><dt>EAN:</dt><dd>7330024533929</dd></dl>;<span>Dane techniczne</span><dl><dt>Zasilanie</dt><dd>230</dd><dt>Materiał</dt><dd>metal</dd><dt>Wysokość</dt><dd>58 cm</dd><dt>Szerokość</dt><dd>35 cm</dd><dt>Źródło światła</dt><dd>1 x E27 max 40W</dd><dt>Lampa sprzedawana jest bez żarówek</dt><dd></dd></dl>;Markslojd;Meta title-112;Meta keywords-112;Meta description-112;lampy-biurkowe-stolowe,28;Dostępny;Niedostępny;1;;;1;https://www.imperiumlamp.pl/files/600/Fredrikshamn_105025_Markslojd.jpg, https://www.imperiumlamp.pl/files/producers/Markslojd_logo_w_Imperiumlamp.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
